date,time,park,land,attraction,wait_time,is_open
2026-08-04,13:19,Disney Adventure World,Toon Studio,Ratatouille: The Adventure Single Rider,25,True
2026-08-04,13:19,Disney Adventure World,Toon Studio,RC Racer,55,True
2026-08-04,13:19,Disney Adventure World,Toon Studio,RC Racer Single Rider,50,True
2026-08-04,13:19,Disney Adventure World,Toon Studio,Slinky® Dog Zigzag Spin,20,True
2026-08-04,13:19,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop,60,True
2026-08-04,13:19,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop Single Rider,35,True
2026-08-04,13:19,Disney Adventure World,World of Frozen,Entry to World of Frozen,0,True
2026-08-04,13:19,Disney Adventure World,World of Frozen,Frozen Ever After,60,True
2026-08-04,13:19,Disney Adventure World,World of Frozen,Raiponce Tangled Spin,25,True
2026-08-04,13:24,Disneyland Park,Adventureland,Adventure Isle,0,True
2026-08-04,13:24,Disneyland Park,Adventureland,Indiana Jones and the Temple of Peril Single Rider,30,True
2026-08-04,13:24,Disneyland Park,Adventureland,Indiana Jones™ and the Temple of Peril,50,True
2026-08-04,13:24,Disneyland Park,Adventureland,La Cabane des Robinson,10,True
2026-08-04,13:24,Disneyland Park,Adventureland,Le Passage Enchanté d'Aladdin,0,True
2026-08-04,13:24,Disneyland Park,Adventureland,Pirate Galleon,0,False
2026-08-04,13:24,Disneyland Park,Adventureland,Pirates of the Caribbean,40,True
2026-08-04,13:24,Disneyland Park,Adventureland,Pirates' Beach,0,True
2026-08-04,13:24,Disneyland Park,Discoveryland,"Autopia, presented by Avis",50,True
2026-08-04,13:24,Disneyland Park,Discoveryland,Buzz Lightyear Laser Blast,45,True
2026-08-04,13:24,Disneyland Park,Discoveryland,Disneyland Railroad Discoveryland Station,0,False
2026-08-04,13:24,Disneyland Park,Discoveryland,Les Mystères du Nautilus,5,True
2026-08-04,13:24,Disneyland Park,Discoveryland,Mickey’s PhilharMagic,0,True
2026-08-04,13:24,Disneyland Park,Discoveryland,Orbitron®,70,True
2026-08-04,13:24,Disneyland Park,Discoveryland,Star Tours: The Adventures Continue*,20,True
2026-08-04,13:24,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain,45,True
2026-08-04,13:24,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain Single Rider,25,True
2026-08-04,13:24,Disneyland Park,Discoveryland,Welcome to Starport: A Star Wars Encounter,40,True
2026-08-04,13:24,Disneyland Park,Fantasyland,"""it's a small world""",30,True
2026-08-04,13:24,Disneyland Park,Fantasyland,Alice's Curious Labyrinth,5,True
2026-08-04,13:24,Disneyland Park,Fantasyland,Blanche-Neige et les Sept Nains®,35,True
2026-08-04,13:24,Disneyland Park,Fantasyland,Casey Jr. – le Petit Train du Cirque,40,True
2026-08-04,13:24,Disneyland Park,Fantasyland,Disneyland Railroad Fantasyland Station,0,False
2026-08-04,13:24,Disneyland Park,Fantasyland,Disneyland Railroad Main Street Station,60,True
2026-08-04,13:24,Disneyland Park,Fantasyland,Dumbo the Flying Elephant,45,True
2026-08-04,13:24,Disneyland Park,Fantasyland,La Tanière du Dragon,0,True
2026-08-04,13:24,Disneyland Park,Fantasyland,Le Carrousel de Lancelot,15,True
2026-08-04,13:24,Disneyland Park,Fantasyland,"Le Pays des Contes de Fées, presented by Vittel",15,True
2026-08-04,13:24,Disneyland Park,Fantasyland,Les Voyages de Pinocchio,35,True
2026-08-04,13:24,Disneyland Park,Fantasyland,Mad Hatter's Tea Cups,15,True
2026-08-04,13:24,Disneyland Park,Fantasyland,Meet Mickey Mouse,0,True
2026-08-04,13:24,Disneyland Park,Fantasyland,Peter Pan's Flight,60,True
2026-08-04,13:24,Disneyland Park,Fantasyland,Princess Pavilion,0,True
2026-08-04,13:24,Disneyland Park,Frontierland,Big Thunder Mountain,80,True
2026-08-04,13:24,Disneyland Park,Frontierland,Disneyland Railroad Frontierland Depot,60,True
2026-08-04,13:24,Disneyland Park,Frontierland,Frontierland Playground,0,True
2026-08-04,13:24,Disneyland Park,Frontierland,Phantom Manor,25,True
2026-08-04,13:24,Disneyland Park,Frontierland,River Rogue Keelboats,0,False
2026-08-04,13:24,Disneyland Park,Frontierland,Rustler Roundup Shootin' Gallery,0,True
2026-08-04,13:24,Disneyland Park,Frontierland,Thunder Mesa Riverboat Landing,20,True
2026-08-04,13:24,Disneyland Park,Main Street U.S.A,Disneyland Railroad Main Street Station,0,True
2026-08-04,13:24,Disneyland Park,Main Street U.S.A,Main Street Vehicles,5,True
2026-08-04,13:24,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force,25,True
2026-08-04,13:24,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force Single Rider,20,True
2026-08-04,13:24,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure,45,True
2026-08-04,13:24,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure Single Rider,30,True
2026-08-04,13:24,Disney Adventure World,Production Courtyard,The Twilight Zone Tower of Terror,35,True
2026-08-04,13:24,Disney Adventure World,Toon Studio,Cars Quatre Roues Rallye,25,True
2026-08-04,13:24,Disney Adventure World,Toon Studio,Cars ROAD TRIP,20,True
2026-08-04,13:24,Disney Adventure World,Toon Studio,Crush's Coaster,70,True
2026-08-04,13:24,Disney Adventure World,Toon Studio,Crush's Coaster Single Rider,65,True
2026-08-04,13:24,Disney Adventure World,Toon Studio,Les Tapis Volants - Flying Carpets Over Agrabah®,25,True
2026-08-04,13:24,Disney Adventure World,Toon Studio,Ratatouille : L’Aventure Totalement Toquée de Rémy​,50,True
2026-08-04,13:24,Disney Adventure World,Toon Studio,Ratatouille: The Adventure Single Rider,20,True
2026-08-04,13:24,Disney Adventure World,Toon Studio,RC Racer,55,True
2026-08-04,13:24,Disney Adventure World,Toon Studio,RC Racer Single Rider,50,True
2026-08-04,13:24,Disney Adventure World,Toon Studio,Slinky® Dog Zigzag Spin,20,True
2026-08-04,13:24,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop,60,True
2026-08-04,13:24,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop Single Rider,35,True
2026-08-04,13:24,Disney Adventure World,World of Frozen,Entry to World of Frozen,0,True
2026-08-04,13:24,Disney Adventure World,World of Frozen,Frozen Ever After,60,True
2026-08-04,13:24,Disney Adventure World,World of Frozen,Raiponce Tangled Spin,25,True
2026-08-04,13:29,Disneyland Park,Adventureland,Adventure Isle,0,True
2026-08-04,13:29,Disneyland Park,Adventureland,Indiana Jones and the Temple of Peril Single Rider,30,True
2026-08-04,13:29,Disneyland Park,Adventureland,Indiana Jones™ and the Temple of Peril,50,True
2026-08-04,13:29,Disneyland Park,Adventureland,La Cabane des Robinson,10,True
2026-08-04,13:29,Disneyland Park,Adventureland,Le Passage Enchanté d'Aladdin,0,True
2026-08-04,13:29,Disneyland Park,Adventureland,Pirate Galleon,0,False
2026-08-04,13:29,Disneyland Park,Adventureland,Pirates of the Caribbean,35,True
2026-08-04,13:29,Disneyland Park,Adventureland,Pirates' Beach,0,True
2026-08-04,13:29,Disneyland Park,Discoveryland,"Autopia, presented by Avis",40,True
2026-08-04,13:29,Disneyland Park,Discoveryland,Buzz Lightyear Laser Blast,45,True
2026-08-04,13:29,Disneyland Park,Discoveryland,Disneyland Railroad Discoveryland Station,0,False
2026-08-04,13:29,Disneyland Park,Discoveryland,Les Mystères du Nautilus,5,True
2026-08-04,13:29,Disneyland Park,Discoveryland,Mickey’s PhilharMagic,0,True
2026-08-04,13:29,Disneyland Park,Discoveryland,Orbitron®,70,True
2026-08-04,13:29,Disneyland Park,Discoveryland,Star Tours: The Adventures Continue*,20,True
2026-08-04,13:29,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain,45,True
2026-08-04,13:29,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain Single Rider,25,True
2026-08-04,13:29,Disneyland Park,Discoveryland,Welcome to Starport: A Star Wars Encounter,40,True
2026-08-04,13:29,Disneyland Park,Fantasyland,"""it's a small world""",30,True
2026-08-04,13:29,Disneyland Park,Fantasyland,Alice's Curious Labyrinth,5,True
2026-08-04,13:29,Disneyland Park,Fantasyland,Blanche-Neige et les Sept Nains®,35,True
2026-08-04,13:29,Disneyland Park,Fantasyland,Casey Jr. – le Petit Train du Cirque,40,True
2026-08-04,13:29,Disneyland Park,Fantasyland,Disneyland Railroad Fantasyland Station,0,False
2026-08-04,13:29,Disneyland Park,Fantasyland,Disneyland Railroad Main Street Station,60,True
2026-08-04,13:29,Disneyland Park,Fantasyland,Dumbo the Flying Elephant,45,True
2026-08-04,13:29,Disneyland Park,Fantasyland,La Tanière du Dragon,0,True
2026-08-04,13:29,Disneyland Park,Fantasyland,Le Carrousel de Lancelot,15,True
2026-08-04,13:29,Disneyland Park,Fantasyland,"Le Pays des Contes de Fées, presented by Vittel",15,True
2026-08-04,13:29,Disneyland Park,Fantasyland,Les Voyages de Pinocchio,35,True
2026-08-04,13:29,Disneyland Park,Fantasyland,Mad Hatter's Tea Cups,15,True
2026-08-04,13:29,Disneyland Park,Fantasyland,Meet Mickey Mouse,0,True
2026-08-04,13:29,Disneyland Park,Fantasyland,Peter Pan's Flight,70,True
2026-08-04,13:29,Disneyland Park,Fantasyland,Princess Pavilion,0,True
2026-08-04,13:29,Disneyland Park,Frontierland,Big Thunder Mountain,70,True
2026-08-04,13:29,Disneyland Park,Frontierland,Disneyland Railroad Frontierland Depot,60,True
2026-08-04,13:29,Disneyland Park,Frontierland,Frontierland Playground,0,True
2026-08-04,13:29,Disneyland Park,Frontierland,Phantom Manor,25,True
2026-08-04,13:29,Disneyland Park,Frontierland,River Rogue Keelboats,0,False
2026-08-04,13:29,Disneyland Park,Frontierland,Rustler Roundup Shootin' Gallery,0,True
2026-08-04,13:29,Disneyland Park,Frontierland,Thunder Mesa Riverboat Landing,20,True
2026-08-04,13:29,Disneyland Park,Main Street U.S.A,Disneyland Railroad Main Street Station,0,True
2026-08-04,13:29,Disneyland Park,Main Street U.S.A,Main Street Vehicles,5,True
2026-08-04,13:29,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force,25,True
2026-08-04,13:29,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force Single Rider,20,True
2026-08-04,13:29,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure,45,True
2026-08-04,13:29,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure Single Rider,30,True
2026-08-04,13:29,Disney Adventure World,Production Courtyard,The Twilight Zone Tower of Terror,35,True
2026-08-04,13:29,Disney Adventure World,Toon Studio,Cars Quatre Roues Rallye,25,True
2026-08-04,13:29,Disney Adventure World,Toon Studio,Cars ROAD TRIP,20,True
2026-08-04,13:29,Disney Adventure World,Toon Studio,Crush's Coaster,70,True
2026-08-04,13:29,Disney Adventure World,Toon Studio,Crush's Coaster Single Rider,65,True
2026-08-04,13:29,Disney Adventure World,Toon Studio,Les Tapis Volants - Flying Carpets Over Agrabah®,25,True
2026-08-04,13:29,Disney Adventure World,Toon Studio,Ratatouille : L’Aventure Totalement Toquée de Rémy​,55,True
2026-08-04,13:29,Disney Adventure World,Toon Studio,Ratatouille: The Adventure Single Rider,20,True
2026-08-04,13:29,Disney Adventure World,Toon Studio,RC Racer,45,True
2026-08-04,13:29,Disney Adventure World,Toon Studio,RC Racer Single Rider,40,True
2026-08-04,13:29,Disney Adventure World,Toon Studio,Slinky® Dog Zigzag Spin,20,True
2026-08-04,13:29,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop,60,True
2026-08-04,13:29,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop Single Rider,35,True
2026-08-04,13:29,Disney Adventure World,World of Frozen,Entry to World of Frozen,0,True
2026-08-04,13:29,Disney Adventure World,World of Frozen,Frozen Ever After,60,True
2026-08-04,13:29,Disney Adventure World,World of Frozen,Raiponce Tangled Spin,10,True
2026-08-04,13:34,Disneyland Park,Adventureland,Adventure Isle,0,True
2026-08-04,13:34,Disneyland Park,Adventureland,Indiana Jones and the Temple of Peril Single Rider,30,True
2026-08-04,13:34,Disneyland Park,Adventureland,Indiana Jones™ and the Temple of Peril,50,True
2026-08-04,13:34,Disneyland Park,Adventureland,La Cabane des Robinson,5,True
2026-08-04,13:34,Disneyland Park,Adventureland,Le Passage Enchanté d'Aladdin,0,True
2026-08-04,13:34,Disneyland Park,Adventureland,Pirate Galleon,0,False
2026-08-04,13:34,Disneyland Park,Adventureland,Pirates of the Caribbean,35,True
2026-08-04,13:34,Disneyland Park,Adventureland,Pirates' Beach,0,True
2026-08-04,13:34,Disneyland Park,Discoveryland,"Autopia, presented by Avis",40,True
2026-08-04,13:34,Disneyland Park,Discoveryland,Buzz Lightyear Laser Blast,45,True
2026-08-04,13:34,Disneyland Park,Discoveryland,Disneyland Railroad Discoveryland Station,0,False
2026-08-04,13:34,Disneyland Park,Discoveryland,Les Mystères du Nautilus,5,True
2026-08-04,13:34,Disneyland Park,Discoveryland,Mickey’s PhilharMagic,0,True
2026-08-04,13:34,Disneyland Park,Discoveryland,Orbitron®,70,True
2026-08-04,13:34,Disneyland Park,Discoveryland,Star Tours: The Adventures Continue*,20,True
2026-08-04,13:34,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain,45,True
2026-08-04,13:34,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain Single Rider,25,True
2026-08-04,13:34,Disneyland Park,Discoveryland,Welcome to Starport: A Star Wars Encounter,40,True
2026-08-04,13:34,Disneyland Park,Fantasyland,"""it's a small world""",25,True
2026-08-04,13:34,Disneyland Park,Fantasyland,Alice's Curious Labyrinth,5,True
2026-08-04,13:34,Disneyland Park,Fantasyland,Blanche-Neige et les Sept Nains®,25,True
2026-08-04,13:34,Disneyland Park,Fantasyland,Casey Jr. – le Petit Train du Cirque,15,True
2026-08-04,13:34,Disneyland Park,Fantasyland,Disneyland Railroad Fantasyland Station,0,False
2026-08-04,13:34,Disneyland Park,Fantasyland,Disneyland Railroad Main Street Station,60,True
2026-08-04,13:34,Disneyland Park,Fantasyland,Dumbo the Flying Elephant,45,True
2026-08-04,13:34,Disneyland Park,Fantasyland,La Tanière du Dragon,0,True
2026-08-04,13:34,Disneyland Park,Fantasyland,Le Carrousel de Lancelot,15,True
2026-08-04,13:34,Disneyland Park,Fantasyland,"Le Pays des Contes de Fées, presented by Vittel",15,True
2026-08-04,13:34,Disneyland Park,Fantasyland,Les Voyages de Pinocchio,35,True
2026-08-04,13:34,Disneyland Park,Fantasyland,Mad Hatter's Tea Cups,15,True
2026-08-04,13:34,Disneyland Park,Fantasyland,Meet Mickey Mouse,0,True
2026-08-04,13:34,Disneyland Park,Fantasyland,Peter Pan's Flight,70,True
2026-08-04,13:34,Disneyland Park,Fantasyland,Princess Pavilion,0,True
2026-08-04,13:34,Disneyland Park,Frontierland,Big Thunder Mountain,70,True
2026-08-04,13:34,Disneyland Park,Frontierland,Disneyland Railroad Frontierland Depot,60,True
2026-08-04,13:34,Disneyland Park,Frontierland,Frontierland Playground,0,True
2026-08-04,13:34,Disneyland Park,Frontierland,Phantom Manor,25,True
2026-08-04,13:34,Disneyland Park,Frontierland,River Rogue Keelboats,0,False
2026-08-04,13:34,Disneyland Park,Frontierland,Rustler Roundup Shootin' Gallery,0,True
2026-08-04,13:34,Disneyland Park,Frontierland,Thunder Mesa Riverboat Landing,20,True
2026-08-04,13:34,Disneyland Park,Main Street U.S.A,Disneyland Railroad Main Street Station,0,True
2026-08-04,13:34,Disneyland Park,Main Street U.S.A,Main Street Vehicles,5,True
2026-08-04,13:34,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force,15,True
2026-08-04,13:34,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force Single Rider,10,True
2026-08-04,13:34,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure,45,True
2026-08-04,13:34,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure Single Rider,20,True
2026-08-04,13:34,Disney Adventure World,Production Courtyard,The Twilight Zone Tower of Terror,35,True
2026-08-04,13:34,Disney Adventure World,Toon Studio,Cars Quatre Roues Rallye,25,True
2026-08-04,13:34,Disney Adventure World,Toon Studio,Cars ROAD TRIP,20,True
2026-08-04,13:34,Disney Adventure World,Toon Studio,Crush's Coaster,70,True
2026-08-04,13:34,Disney Adventure World,Toon Studio,Crush's Coaster Single Rider,60,True
2026-08-04,13:34,Disney Adventure World,Toon Studio,Les Tapis Volants - Flying Carpets Over Agrabah®,25,True
2026-08-04,13:34,Disney Adventure World,Toon Studio,Ratatouille : L’Aventure Totalement Toquée de Rémy​,65,True
2026-08-04,13:34,Disney Adventure World,Toon Studio,Ratatouille: The Adventure Single Rider,25,True
2026-08-04,13:34,Disney Adventure World,Toon Studio,RC Racer,45,True
2026-08-04,13:34,Disney Adventure World,Toon Studio,RC Racer Single Rider,40,True
2026-08-04,13:34,Disney Adventure World,Toon Studio,Slinky® Dog Zigzag Spin,20,True
2026-08-04,13:34,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop,60,True
2026-08-04,13:34,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop Single Rider,35,True
2026-08-04,13:34,Disney Adventure World,World of Frozen,Entry to World of Frozen,0,True
2026-08-04,13:34,Disney Adventure World,World of Frozen,Frozen Ever After,60,True
2026-08-04,13:34,Disney Adventure World,World of Frozen,Raiponce Tangled Spin,10,True
2026-08-04,13:39,Disneyland Park,Adventureland,Adventure Isle,0,True
2026-08-04,13:39,Disneyland Park,Adventureland,Indiana Jones and the Temple of Peril Single Rider,40,True
2026-08-04,13:39,Disneyland Park,Adventureland,Indiana Jones™ and the Temple of Peril,50,True
2026-08-04,13:39,Disneyland Park,Adventureland,La Cabane des Robinson,5,True
2026-08-04,13:39,Disneyland Park,Adventureland,Le Passage Enchanté d'Aladdin,0,True
2026-08-04,13:39,Disneyland Park,Adventureland,Pirate Galleon,0,False
2026-08-04,13:39,Disneyland Park,Adventureland,Pirates of the Caribbean,40,True
2026-08-04,13:39,Disneyland Park,Adventureland,Pirates' Beach,0,True
2026-08-04,13:39,Disneyland Park,Discoveryland,"Autopia, presented by Avis",40,True
2026-08-04,13:39,Disneyland Park,Discoveryland,Buzz Lightyear Laser Blast,45,True
2026-08-04,13:39,Disneyland Park,Discoveryland,Disneyland Railroad Discoveryland Station,0,False
2026-08-04,13:39,Disneyland Park,Discoveryland,Les Mystères du Nautilus,5,True
2026-08-04,13:39,Disneyland Park,Discoveryland,Mickey’s PhilharMagic,0,True
2026-08-04,13:39,Disneyland Park,Discoveryland,Orbitron®,70,True
2026-08-04,13:39,Disneyland Park,Discoveryland,Star Tours: The Adventures Continue*,20,True
2026-08-04,13:39,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain,45,True
2026-08-04,13:39,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain Single Rider,25,True
2026-08-04,13:39,Disneyland Park,Discoveryland,Welcome to Starport: A Star Wars Encounter,40,True
2026-08-04,13:39,Disneyland Park,Fantasyland,"""it's a small world""",25,True
2026-08-04,13:39,Disneyland Park,Fantasyland,Alice's Curious Labyrinth,5,True
2026-08-04,13:39,Disneyland Park,Fantasyland,Blanche-Neige et les Sept Nains®,25,True
2026-08-04,13:39,Disneyland Park,Fantasyland,Casey Jr. – le Petit Train du Cirque,15,True
2026-08-04,13:39,Disneyland Park,Fantasyland,Disneyland Railroad Fantasyland Station,0,False
2026-08-04,13:39,Disneyland Park,Fantasyland,Disneyland Railroad Main Street Station,60,True
2026-08-04,13:39,Disneyland Park,Fantasyland,Dumbo the Flying Elephant,45,True
2026-08-04,13:39,Disneyland Park,Fantasyland,La Tanière du Dragon,0,True
2026-08-04,13:39,Disneyland Park,Fantasyland,Le Carrousel de Lancelot,15,True
2026-08-04,13:39,Disneyland Park,Fantasyland,"Le Pays des Contes de Fées, presented by Vittel",5,True
2026-08-04,13:39,Disneyland Park,Fantasyland,Les Voyages de Pinocchio,30,True
2026-08-04,13:39,Disneyland Park,Fantasyland,Mad Hatter's Tea Cups,15,True
2026-08-04,13:39,Disneyland Park,Fantasyland,Meet Mickey Mouse,0,True
2026-08-04,13:39,Disneyland Park,Fantasyland,Peter Pan's Flight,70,True
2026-08-04,13:39,Disneyland Park,Fantasyland,Princess Pavilion,0,True
2026-08-04,13:39,Disneyland Park,Frontierland,Big Thunder Mountain,70,True
2026-08-04,13:39,Disneyland Park,Frontierland,Disneyland Railroad Frontierland Depot,20,True
2026-08-04,13:39,Disneyland Park,Frontierland,Frontierland Playground,0,True
2026-08-04,13:39,Disneyland Park,Frontierland,Phantom Manor,25,True
2026-08-04,13:39,Disneyland Park,Frontierland,River Rogue Keelboats,0,False
2026-08-04,13:39,Disneyland Park,Frontierland,Rustler Roundup Shootin' Gallery,0,True
2026-08-04,13:39,Disneyland Park,Frontierland,Thunder Mesa Riverboat Landing,20,True
2026-08-04,13:39,Disneyland Park,Main Street U.S.A,Disneyland Railroad Main Street Station,0,True
2026-08-04,13:39,Disneyland Park,Main Street U.S.A,Main Street Vehicles,5,True
2026-08-04,13:39,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force,15,True
2026-08-04,13:39,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force Single Rider,10,True
2026-08-04,13:39,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure,45,True
2026-08-04,13:39,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure Single Rider,20,True
2026-08-04,13:39,Disney Adventure World,Production Courtyard,The Twilight Zone Tower of Terror,35,True
2026-08-04,13:39,Disney Adventure World,Toon Studio,Cars Quatre Roues Rallye,25,True
2026-08-04,13:39,Disney Adventure World,Toon Studio,Cars ROAD TRIP,20,True
2026-08-04,13:39,Disney Adventure World,Toon Studio,Crush's Coaster,70,True
2026-08-04,13:39,Disney Adventure World,Toon Studio,Crush's Coaster Single Rider,50,True
2026-08-04,13:39,Disney Adventure World,Toon Studio,Les Tapis Volants - Flying Carpets Over Agrabah®,20,True
2026-08-04,13:39,Disney Adventure World,Toon Studio,Ratatouille : L’Aventure Totalement Toquée de Rémy​,65,True
2026-08-04,13:39,Disney Adventure World,Toon Studio,Ratatouille: The Adventure Single Rider,25,True
2026-08-04,13:39,Disney Adventure World,Toon Studio,RC Racer,45,True
2026-08-04,13:39,Disney Adventure World,Toon Studio,RC Racer Single Rider,40,True
2026-08-04,13:39,Disney Adventure World,Toon Studio,Slinky® Dog Zigzag Spin,20,True
2026-08-04,13:39,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop,55,True
2026-08-04,13:39,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop Single Rider,25,True
2026-08-04,13:39,Disney Adventure World,World of Frozen,Entry to World of Frozen,0,True
2026-08-04,13:39,Disney Adventure World,World of Frozen,Frozen Ever After,60,True
2026-08-04,13:39,Disney Adventure World,World of Frozen,Raiponce Tangled Spin,10,True
2026-08-04,13:44,Disneyland Park,Adventureland,Adventure Isle,0,True
2026-08-04,13:44,Disneyland Park,Adventureland,Indiana Jones and the Temple of Peril Single Rider,35,True
2026-08-04,13:44,Disneyland Park,Adventureland,Indiana Jones™ and the Temple of Peril,40,True
2026-08-04,13:44,Disneyland Park,Adventureland,La Cabane des Robinson,5,True
2026-08-04,13:44,Disneyland Park,Adventureland,Le Passage Enchanté d'Aladdin,0,True
2026-08-04,13:44,Disneyland Park,Adventureland,Pirate Galleon,0,False
2026-08-04,13:44,Disneyland Park,Adventureland,Pirates of the Caribbean,40,True
2026-08-04,13:44,Disneyland Park,Adventureland,Pirates' Beach,0,True
2026-08-04,13:44,Disneyland Park,Discoveryland,"Autopia, presented by Avis",35,True
2026-08-04,13:44,Disneyland Park,Discoveryland,Buzz Lightyear Laser Blast,60,True
2026-08-04,13:44,Disneyland Park,Discoveryland,Disneyland Railroad Discoveryland Station,0,False
2026-08-04,13:44,Disneyland Park,Discoveryland,Les Mystères du Nautilus,5,True
2026-08-04,13:44,Disneyland Park,Discoveryland,Mickey’s PhilharMagic,0,True
2026-08-04,13:44,Disneyland Park,Discoveryland,Orbitron®,70,True
2026-08-04,13:44,Disneyland Park,Discoveryland,Star Tours: The Adventures Continue*,20,True
2026-08-04,13:44,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain,40,True
2026-08-04,13:44,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain Single Rider,25,True
2026-08-04,13:44,Disneyland Park,Discoveryland,Welcome to Starport: A Star Wars Encounter,40,True
2026-08-04,13:44,Disneyland Park,Fantasyland,"""it's a small world""",20,True
2026-08-04,13:44,Disneyland Park,Fantasyland,Alice's Curious Labyrinth,5,True
2026-08-04,13:44,Disneyland Park,Fantasyland,Blanche-Neige et les Sept Nains®,25,True
2026-08-04,13:44,Disneyland Park,Fantasyland,Casey Jr. – le Petit Train du Cirque,15,True
2026-08-04,13:44,Disneyland Park,Fantasyland,Disneyland Railroad Fantasyland Station,0,False
2026-08-04,13:44,Disneyland Park,Fantasyland,Disneyland Railroad Main Street Station,10,True
2026-08-04,13:44,Disneyland Park,Fantasyland,Dumbo the Flying Elephant,45,True
2026-08-04,13:44,Disneyland Park,Fantasyland,La Tanière du Dragon,0,True
2026-08-04,13:44,Disneyland Park,Fantasyland,Le Carrousel de Lancelot,15,True
2026-08-04,13:44,Disneyland Park,Fantasyland,"Le Pays des Contes de Fées, presented by Vittel",5,True
2026-08-04,13:44,Disneyland Park,Fantasyland,Les Voyages de Pinocchio,30,True
2026-08-04,13:44,Disneyland Park,Fantasyland,Mad Hatter's Tea Cups,15,True
2026-08-04,13:44,Disneyland Park,Fantasyland,Meet Mickey Mouse,0,True
2026-08-04,13:44,Disneyland Park,Fantasyland,Peter Pan's Flight,70,True
2026-08-04,13:44,Disneyland Park,Fantasyland,Princess Pavilion,0,True
2026-08-04,13:44,Disneyland Park,Frontierland,Big Thunder Mountain,70,True
2026-08-04,13:44,Disneyland Park,Frontierland,Disneyland Railroad Frontierland Depot,20,True
2026-08-04,13:44,Disneyland Park,Frontierland,Frontierland Playground,0,True
2026-08-04,13:44,Disneyland Park,Frontierland,Phantom Manor,25,True
2026-08-04,13:44,Disneyland Park,Frontierland,River Rogue Keelboats,0,False
2026-08-04,13:44,Disneyland Park,Frontierland,Rustler Roundup Shootin' Gallery,0,True
2026-08-04,13:44,Disneyland Park,Frontierland,Thunder Mesa Riverboat Landing,20,True
2026-08-04,13:44,Disneyland Park,Main Street U.S.A,Disneyland Railroad Main Street Station,0,True
2026-08-04,13:44,Disneyland Park,Main Street U.S.A,Main Street Vehicles,5,True
2026-08-04,13:44,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force,15,True
2026-08-04,13:44,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force Single Rider,10,True
2026-08-04,13:44,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure,45,True
2026-08-04,13:44,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure Single Rider,20,True
2026-08-04,13:44,Disney Adventure World,Production Courtyard,The Twilight Zone Tower of Terror,35,True
2026-08-04,13:44,Disney Adventure World,Toon Studio,Cars Quatre Roues Rallye,25,True
2026-08-04,13:44,Disney Adventure World,Toon Studio,Cars ROAD TRIP,20,True
2026-08-04,13:44,Disney Adventure World,Toon Studio,Crush's Coaster,80,True
2026-08-04,13:44,Disney Adventure World,Toon Studio,Crush's Coaster Single Rider,50,True
2026-08-04,13:44,Disney Adventure World,Toon Studio,Les Tapis Volants - Flying Carpets Over Agrabah®,20,True
